timestamp,user,endpoint,response_time,status_code,response_body
2025-03-06 14:26:49,LoadTestUser,,39.199113845825195,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.012105ms ^^ SendMetrics took: 1.963909ms
2025-03-06 14:26:50,LoadTestUser,,36.64898872375488,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.254877ms ^^ SendMetrics took: 1.74498ms
2025-03-06 14:26:50,LoadTestUser,,54.86321449279785,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 28.402019ms ^^ SendMetrics took: 2.047884ms
2025-03-06 14:26:51,LoadTestUser,,36.177873611450195,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.777496ms ^^ SendMetrics took: 1.989201ms
2025-03-06 14:26:51,LoadTestUser,,42.552947998046875,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 15.214793ms ^^ SendMetrics took: 2.019628ms
2025-03-06 14:26:52,LoadTestUser,,36.67402267456055,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.804875ms ^^ SendMetrics took: 1.901561ms
2025-03-06 14:26:52,LoadTestUser,,35.9950065612793,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.565414ms ^^ SendMetrics took: 2.063378ms
2025-03-06 14:26:53,LoadTestUser,,45.50004005432129,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.979534ms ^^ SendMetrics took: 2.227434ms
2025-03-06 14:26:53,LoadTestUser,,36.21506690979004,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.53879ms ^^ SendMetrics took: 2.160788ms
2025-03-06 14:26:54,LoadTestUser,,36.04006767272949,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.244295ms ^^ SendMetrics took: 2.057151ms
2025-03-06 14:26:54,LoadTestUser,,36.64207458496094,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.782456ms ^^ SendMetrics took: 1.946411ms
2025-03-06 14:26:55,LoadTestUser,,35.97521781921387,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.593827ms ^^ SendMetrics took: 1.929998ms
2025-03-06 14:26:55,LoadTestUser,,36.406755447387695,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.041642ms ^^ SendMetrics took: 1.890515ms
2025-03-06 14:26:56,LoadTestUser,,36.12995147705078,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.033466ms ^^ SendMetrics took: 1.792856ms
2025-03-06 14:26:56,LoadTestUser,,36.98277473449707,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.804742ms ^^ SendMetrics took: 2.487741ms
2025-03-06 14:26:57,LoadTestUser,,36.77487373352051,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 11.4555ms ^^ SendMetrics took: 1.861016ms
2025-03-06 14:26:57,LoadTestUser,,36.8647575378418,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.34833ms ^^ SendMetrics took: 2.14783ms
2025-03-06 14:26:58,LoadTestUser,,36.72027587890625,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.557622ms ^^ SendMetrics took: 2.245256ms
2025-03-06 14:26:58,LoadTestUser,,35.5379581451416,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.201034ms ^^ SendMetrics took: 2.079742ms
2025-03-06 14:26:59,LoadTestUser,,36.711931228637695,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.840457ms ^^ SendMetrics took: 1.85779ms
2025-03-06 14:26:59,LoadTestUser,,36.431074142456055,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.536415ms ^^ SendMetrics took: 2.050014ms
2025-03-06 14:27:00,LoadTestUser,,36.872148513793945,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.68315ms ^^ SendMetrics took: 1.988968ms
2025-03-06 14:27:00,LoadTestUser,,36.997079849243164,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.529671ms ^^ SendMetrics took: 1.925031ms
2025-03-06 14:27:01,LoadTestUser,,36.898136138916016,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.851193ms ^^ SendMetrics took: 1.989033ms
2025-03-06 14:27:01,LoadTestUser,,37.600040435791016,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.590559ms ^^ SendMetrics took: 1.79929ms
2025-03-06 14:27:02,LoadTestUser,,37.97006607055664,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.376429ms ^^ SendMetrics took: 1.998367ms
2025-03-06 14:27:02,LoadTestUser,,35.54415702819824,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.501581ms ^^ SendMetrics took: 2.038008ms
2025-03-06 14:27:03,LoadTestUser,,38.27810287475586,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.940114ms ^^ SendMetrics took: 2.030506ms
2025-03-06 14:27:03,LoadTestUser,,35.48908233642578,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.799915ms ^^ SendMetrics took: 1.935272ms
2025-03-06 14:27:04,LoadTestUser,,35.82906723022461,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.031876ms ^^ SendMetrics took: 1.924266ms
2025-03-06 14:27:04,LoadTestUser,,36.16786003112793,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.799556ms ^^ SendMetrics took: 2.094508ms
2025-03-06 14:27:05,LoadTestUser,,36.067962646484375,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.953813ms ^^ SendMetrics took: 1.902027ms
2025-03-06 14:27:05,LoadTestUser,,35.77923774719238,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.692446ms ^^ SendMetrics took: 2.156312ms
2025-03-06 14:27:06,LoadTestUser,,35.59613227844238,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.971647ms ^^ SendMetrics took: 1.895217ms
