timestamp,node,endpoint,response_time,status_code,response_body
2025-01-23 16:17:03,GCP f,,156.6140651702881,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 54.816602ms ^^ 
2025-01-23 16:17:04,Raspi,/sieve,5.800008773803711,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:04,GCP f,,170.1529026031494,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 125.689806ms ^^ 
2025-01-23 16:17:04,Raspi,/sieve,4.971981048583984,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:04,GCP f,,147.3228931427002,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 42.83456ms ^^ 
2025-01-23 16:17:05,Raspi,/sieve,5.4492950439453125,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:05,GCP f,,166.08810424804688,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 131.880197ms ^^ 
2025-01-23 16:17:05,Raspi,/sieve,5.137205123901367,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:05,GCP f,,162.21904754638672,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 118.287027ms ^^ 
2025-01-23 16:17:06,Raspi,/sieve,5.2642822265625,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:06,GCP f,,166.90707206726074,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 132.142145ms ^^ 
2025-01-23 16:17:06,Raspi,/sieve,4.93311882019043,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:06,GCP f,,149.45292472839355,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.629805ms ^^ 
2025-01-23 16:17:07,Raspi,/sieve,8.718252182006836,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:07,GCP f,,166.44978523254395,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 131.318534ms ^^ 
2025-01-23 16:17:07,Raspi,/sieve,9.28497314453125,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:07,GCP f,,150.18987655639648,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 43.388667ms ^^ 
2025-01-23 16:17:08,Raspi,/sieve,11.531829833984375,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:08,GCP f,,152.24003791809082,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 117.051814ms ^^ 
2025-01-23 16:17:08,Raspi,/sieve,9.437799453735352,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:08,GCP f,,173.68173599243164,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 138.533359ms ^^ 
2025-01-23 16:17:09,Raspi,/sieve,9.41777229309082,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:09,GCP f,,153.07974815368652,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 44.954977ms ^^ 
2025-01-23 16:17:09,Raspi,/sieve,9.199142456054688,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:09,GCP f,,168.69091987609863,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 133.825891ms ^^ 
2025-01-23 16:17:10,Raspi,/sieve,9.10806655883789,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:10,GCP f,,149.66702461242676,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 43.635142ms ^^ 
2025-01-23 16:17:10,Raspi,/sieve,9.127140045166016,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:10,GCP f,,150.69103240966797,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 49.379237ms ^^ 
2025-01-23 16:17:11,Raspi,/sieve,11.962175369262695,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:11,GCP f,,170.6688404083252,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 134.528765ms ^^ 
2025-01-23 16:17:11,Raspi,/sieve,7.458925247192383,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:11,GCP f,,160.80999374389648,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 55.235253ms ^^ 
2025-01-23 16:17:12,Raspi,/sieve,10.482072830200195,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:12,GCP f,,247.79701232910156,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 136.472042ms ^^ 
2025-01-23 16:17:12,Raspi,/sieve,9.404182434082031,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:12,GCP f,,152.6179313659668,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 113.475266ms ^^ 
2025-01-23 16:17:13,Raspi,/sieve,7.8411102294921875,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:13,GCP f,,153.3029079437256,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 47.926558ms ^^ 
2025-01-23 16:17:13,Raspi,/sieve,9.187936782836914,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:13,GCP f,,169.7690486907959,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 134.703699ms ^^ 
2025-01-23 16:17:14,Raspi,/sieve,10.67209243774414,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:14,GCP f,,151.64685249328613,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 44.527043ms ^^ 
2025-01-23 16:17:14,Raspi,/sieve,8.36491584777832,200,Found 669 primes under 5000 ^^ 
